,sunshine,windgustspeed,humidity3pm,pressure3pm,year,day,month,windspeed3pm,temp_amplitude,cloud3pm,rainfall,climat,humidity9am,winddir3pm_sin,longitude,winddir9am_cos,cloud9am,winddir9am_sin,latitude,geography,raintoday,evaporation,windspeed9am,windgustdir_cos,raintomorrow
10360,12.3,50.0,56.0,1021.2,2009,26,12,31.0,5.600000000000001,2.0,0.0,0,63.0,0.0,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,9.6,35.0,1.0,0
10361,7.2,41.0,66.0,1021.7,2009,27,12,22.0,6.5,7.0,0.0,0,67.0,0.3826834323650898,167.9785841,0.9238795325112864,7.0,-0.3826834323650904,-28.94566745,3,0,8.0,11.0,1.0,0
10362,11.7,41.0,62.0,1021.1,2009,28,12,24.0,6.0,3.0,0.0,0,65.0,0.3826834323650898,167.9785841,1.0,3.0,0.0,-28.94566745,3,0,8.0,26.0,0.9238795325112868,0
10363,11.4,33.0,66.0,1020.4,2009,29,12,22.0,7.899999999999999,3.0,0.0,0,62.0,0.0,167.9785841,1.0,3.0,0.0,-28.94566745,3,0,8.0,20.0,0.9238795325112868,0
10364,12.7,26.0,62.0,1018.9,2009,30,12,15.0,7.699999999999999,7.0,0.0,0,62.0,-0.7071067811865477,167.9785841,0.9238795325112864,3.0,-0.3826834323650904,-28.94566745,3,0,6.0,13.0,0.7071067811865474,0
10365,3.6,41.0,76.0,1019.6,2009,31,12,24.0,7.699999999999999,8.0,0.0,0,82.0,-0.3826834323650904,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,7.6,15.0,0.7071067811865474,0
10366,5.2,50.0,55.0,1019.6,2010,1,1,31.0,5.899999999999999,2.0,0.0,0,53.0,0.0,167.9785841,1.0,1.0,0.0,-28.94566745,3,0,7.4,26.0,1.0,0
10367,12.6,35.0,73.0,1017.6,2010,2,1,22.0,5.899999999999999,4.0,0.0,0,77.0,0.7071067811865476,167.9785841,0.7071067811865476,6.0,0.7071067811865476,-28.94566745,3,0,7.2,19.0,0.7071067811865476,0
10368,12.2,37.0,70.0,1015.4,2010,3,1,19.0,5.699999999999999,7.0,0.0,0,73.0,0.7071067811865476,167.9785841,6.123233995736766e-17,4.0,1.0,-28.94566745,3,0,6.8,19.0,0.3826834323650898,0
10369,9.1,30.0,65.0,1015.0,2010,4,1,9.0,6.5,7.0,0.0,0,70.0,0.0,167.9785841,6.123233995736766e-17,2.0,1.0,-28.94566745,3,0,7.0,13.0,-0.9238795325112868,0
10370,0.9,41.0,79.0,1017.1,2010,5,1,28.0,3.8000000000000007,7.0,0.0,0,85.0,0.0,167.9785841,0.9238795325112864,8.0,-0.3826834323650904,-28.94566745,3,0,6.0,17.0,0.9238795325112864,0
10371,7.1,46.0,68.0,1017.6,2010,6,1,30.0,5.399999999999999,6.0,0.8,0,82.0,0.0,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,4.8,22.0,0.9238795325112864,0
10372,8.1,33.0,65.0,1016.4,2010,7,1,19.0,5.699999999999999,5.0,0.0,0,68.0,0.0,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,6.2,26.0,1.0,0
10373,12.7,37.0,59.0,1017.0,2010,8,1,20.0,7.300000000000001,4.0,0.0,0,60.0,-0.7071067811865477,167.9785841,0.7071067811865474,2.0,-0.7071067811865477,-28.94566745,3,0,5.0,19.0,0.38268343236509,0
10374,13.2,44.0,61.0,1017.8,2010,9,1,26.0,5.799999999999997,3.0,0.0,0,60.0,0.0,167.9785841,0.9238795325112864,2.0,-0.3826834323650904,-28.94566745,3,0,11.0,20.0,1.0,0
10375,10.4,31.0,62.0,1014.7,2010,10,1,17.0,6.399999999999999,1.0,0.0,0,66.0,-0.9238795325112866,167.9785841,0.7071067811865474,6.0,-0.7071067811865477,-28.94566745,3,0,8.0,19.0,0.38268343236509,0
10376,5.9,44.0,95.0,1010.7,2010,11,1,19.0,9.2,8.0,0.0,0,71.0,-1.0,167.9785841,-1.0,5.0,1.2246467991473532e-16,-28.94566745,3,0,7.2,19.0,0.38268343236509,0
10377,10.9,43.0,45.0,1013.2,2010,12,1,20.0,6.299999999999997,2.0,1.0,0,51.0,-1.0,167.9785841,0.38268343236509,2.0,-0.9238795325112866,-28.94566745,3,0,6.4,24.0,0.38268343236509,0
10378,11.5,33.0,47.0,1016.0,2010,13,1,19.0,6.5,5.0,0.0,0,47.0,-0.7071067811865477,167.9785841,0.7071067811865474,5.0,-0.7071067811865477,-28.94566745,3,0,8.4,13.0,0.7071067811865474,0
10379,11.8,37.0,57.0,1014.5,2010,14,1,24.0,6.899999999999999,2.0,0.0,0,62.0,-0.9238795325112866,167.9785841,-1.8369701987210287e-16,6.0,-1.0,-28.94566745,3,0,9.0,19.0,-1.8369701987210287e-16,0
10380,12.5,35.0,63.0,1012.3,2010,15,1,24.0,6.300000000000001,2.0,0.0,0,62.0,-0.9238795325112864,167.9785841,-1.8369701987210287e-16,4.0,-1.0,-28.94566745,3,0,8.0,20.0,-0.3826834323650903,1
10381,12.7,31.0,54.0,1010.9,2010,16,1,22.0,5.100000000000001,4.0,1.2,0,62.0,-0.9238795325112864,167.9785841,0.38268343236509,5.0,-0.9238795325112866,-28.94566745,3,1,6.6,20.0,0.38268343236509,0
10382,4.2,22.0,59.0,1010.6,2010,17,1,4.0,6.900000000000002,6.0,0.0,0,59.0,-0.7071067811865477,167.9785841,0.38268343236509,7.0,-0.9238795325112866,-28.94566745,3,0,7.8,9.0,-0.3826834323650903,0
10383,10.7,37.0,70.0,1011.1,2010,18,1,20.0,5.599999999999998,6.0,0.0,0,61.0,0.9238795325112868,167.9785841,0.3826834323650898,6.0,0.9238795325112868,-28.94566745,3,0,5.4,13.0,0.9238795325112868,0
10384,10.0,50.0,76.0,1010.1,2010,19,1,31.0,4.900000000000002,7.0,0.0,0,76.0,0.7071067811865476,167.9785841,0.7071067811865476,6.0,0.7071067811865476,-28.94566745,3,0,6.8,28.0,0.3826834323650898,1
10385,12.8,48.0,64.0,1009.0,2010,21,1,31.0,6.400000000000002,3.0,0.0,0,62.0,-0.3826834323650896,167.9785841,-0.9238795325112868,1.0,-0.3826834323650896,-28.94566745,3,0,8.4,28.0,-0.9238795325112868,0
10386,11.6,37.0,60.0,1012.2,2010,22,1,24.0,4.700000000000003,6.0,0.0,0,64.0,-0.9238795325112866,167.9785841,-0.3826834323650903,6.0,-0.9238795325112864,-28.94566745,3,0,8.4,20.0,0.38268343236509,0
10387,10.3,33.0,59.0,1011.8,2010,23,1,24.0,6.5,7.0,0.0,0,81.0,-1.0,167.9785841,-0.3826834323650903,7.0,-0.9238795325112864,-28.94566745,3,0,8.6,19.0,0.38268343236509,0
10388,12.2,33.0,49.0,1014.6,2010,24,1,19.0,6.800000000000001,5.0,0.0,0,51.0,-1.0,167.9785841,0.9238795325112864,1.0,-0.3826834323650904,-28.94566745,3,0,8.0,13.0,-1.8369701987210287e-16,0
10389,12.0,28.0,59.0,1015.0,2010,25,1,13.0,7.799999999999997,6.0,0.0,0,56.0,-0.9238795325112866,167.9785841,1.0,1.0,0.0,-28.94566745,3,0,7.2,6.0,-1.8369701987210287e-16,0
10390,6.5,24.0,66.0,1014.2,2010,26,1,6.0,7.599999999999998,7.0,0.0,0,62.0,1.0,167.9785841,0.7071067811865476,3.0,0.7071067811865476,-28.94566745,3,0,6.8,11.0,-0.7071067811865479,0
10391,12.0,33.0,58.0,1013.9,2010,27,1,15.0,7.600000000000001,3.0,0.0,0,67.0,-0.9238795325112866,167.9785841,0.9238795325112868,5.0,0.3826834323650898,-28.94566745,3,0,4.8,17.0,0.9238795325112864,0
10392,11.7,39.0,58.0,1011.8,2010,28,1,24.0,6.5,2.0,0.0,0,66.0,-0.7071067811865477,167.9785841,0.7071067811865474,4.0,-0.7071067811865477,-28.94566745,3,0,8.0,22.0,0.7071067811865474,0
10393,10.0,41.0,73.0,1011.0,2010,29,1,24.0,6.100000000000001,6.0,0.0,0,77.0,-0.7071067811865477,167.9785841,0.7071067811865474,6.0,-0.7071067811865477,-28.94566745,3,0,8.0,17.0,1.0,1
10394,7.6,41.0,67.0,1012.4,2010,30,1,28.0,6.200000000000003,7.0,1.6,0,79.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,1,4.2,17.0,0.7071067811865474,0
10395,11.0,48.0,59.0,1011.4,2010,31,1,28.0,4.699999999999999,7.0,0.4,0,67.0,-0.7071067811865477,167.9785841,0.7071067811865474,3.0,-0.7071067811865477,-28.94566745,3,0,6.2,28.0,0.7071067811865474,0
10396,11.8,33.0,56.0,1007.8,2010,1,2,20.0,5.800000000000001,2.0,0.0,0,64.0,-0.7071067811865477,167.9785841,-1.8369701987210287e-16,3.0,-1.0,-28.94566745,3,0,7.6,20.0,-1.8369701987210287e-16,0
10397,10.0,54.0,73.0,1007.0,2010,2,2,22.0,6.599999999999998,5.0,0.0,0,73.0,-0.9238795325112866,167.9785841,0.9238795325112864,5.0,-0.3826834323650904,-28.94566745,3,0,9.6,20.0,1.0,1
10398,9.6,54.0,62.0,1017.9,2010,6,2,31.0,4.699999999999999,6.0,0.0,0,70.0,0.0,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,10.2,30.0,0.9238795325112868,1
10399,12.6,41.0,65.0,1019.4,2010,8,2,28.0,5.300000000000001,4.0,0.0,0,65.0,0.0,167.9785841,1.0,2.0,0.0,-28.94566745,3,0,6.8,24.0,0.9238795325112868,0
10400,12.5,41.0,63.0,1019.1,2010,9,2,28.0,5.399999999999999,6.0,0.0,0,70.0,0.0,167.9785841,1.0,5.0,0.0,-28.94566745,3,0,6.8,26.0,1.0,0
10401,10.2,35.0,61.0,1017.9,2010,10,2,22.0,6.699999999999999,5.0,0.2,0,61.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,7.4,17.0,0.7071067811865474,0
10402,12.5,35.0,65.0,1017.4,2010,11,2,24.0,7.199999999999999,3.0,0.0,0,67.0,-0.7071067811865477,167.9785841,0.7071067811865474,4.0,-0.7071067811865477,-28.94566745,3,0,7.4,19.0,1.0,0
10403,12.1,41.0,63.0,1017.0,2010,12,2,26.0,7.0,3.0,0.0,0,64.0,0.0,167.9785841,1.0,1.0,0.0,-28.94566745,3,0,6.6,28.0,1.0,0
10404,12.2,31.0,61.0,1017.2,2010,13,2,17.0,5.099999999999998,1.0,0.0,0,72.0,0.7071067811865476,167.9785841,0.7071067811865476,2.0,0.7071067811865476,-28.94566745,3,0,5.8,22.0,0.9238795325112868,0
10405,11.4,31.0,62.0,1016.6,2010,15,2,19.0,7.600000000000001,5.0,0.0,0,68.0,-0.7071067811865477,167.9785841,0.9238795325112868,5.0,0.3826834323650898,-28.94566745,3,0,7.2,17.0,0.9238795325112868,0
10406,10.5,30.0,52.0,1014.1,2010,16,2,17.0,6.699999999999999,1.0,0.0,0,62.0,-0.7071067811865477,167.9785841,0.9238795325112868,7.0,0.3826834323650898,-28.94566745,3,0,6.8,17.0,1.0,0
10407,10.2,31.0,56.0,1011.2,2010,17,2,20.0,7.0,5.0,0.0,0,61.0,-0.9238795325112866,167.9785841,0.7071067811865474,6.0,-0.7071067811865477,-28.94566745,3,0,6.6,13.0,-1.8369701987210287e-16,0
10408,6.0,35.0,78.0,1007.9,2010,18,2,22.0,6.299999999999997,7.0,0.0,0,70.0,-0.3826834323650896,167.9785841,-0.3826834323650903,7.0,-0.9238795325112864,-28.94566745,3,0,6.8,24.0,-0.3826834323650903,0
10409,4.6,52.0,53.0,1015.2,2010,19,2,31.0,5.100000000000001,2.0,0.2,0,76.0,-0.7071067811865477,167.9785841,0.38268343236509,7.0,-0.9238795325112866,-28.94566745,3,0,5.2,24.0,0.7071067811865474,0
10410,6.4,46.0,52.0,1019.3,2010,20,2,26.0,5.899999999999999,3.0,0.0,0,65.0,-0.3826834323650904,167.9785841,0.9238795325112864,7.0,-0.3826834323650904,-28.94566745,3,0,8.8,20.0,0.9238795325112864,0
10411,7.5,52.0,64.0,1021.3,2010,21,2,30.0,6.100000000000001,5.0,1.0,0,91.0,0.0,167.9785841,0.9238795325112868,8.0,0.3826834323650898,-28.94566745,3,0,7.6,30.0,1.0,0
10412,4.2,33.0,60.0,1016.6,2010,23,2,20.0,4.699999999999999,6.0,0.0,0,65.0,0.0,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,6.4,20.0,1.0,0
10413,0.3,20.0,91.0,1015.0,2010,24,2,13.0,4.600000000000001,7.0,0.0,0,74.0,-1.0,167.9785841,0.7071067811865476,7.0,0.7071067811865476,-28.94566745,3,0,5.2,11.0,0.7071067811865476,1
10414,1.2,44.0,82.0,1019.8,2010,26,2,26.0,3.299999999999997,8.0,0.6,0,87.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,3.8,26.0,0.7071067811865474,1
10415,11.9,35.0,64.0,1017.5,2010,28,2,22.0,6.600000000000001,2.0,0.0,0,57.0,-0.7071067811865477,167.9785841,0.7071067811865474,1.0,-0.7071067811865477,-28.94566745,3,0,6.4,15.0,1.0,0
10416,5.6,33.0,71.0,1013.0,2010,1,3,20.0,7.699999999999999,6.0,0.0,0,70.0,0.3826834323650898,167.9785841,0.9238795325112868,4.0,0.3826834323650898,-28.94566745,3,0,7.8,20.0,0.9238795325112868,0
10417,0.5,41.0,76.0,1008.7,2010,2,3,24.0,4.300000000000001,7.0,0.0,0,78.0,0.3826834323650899,167.9785841,6.123233995736766e-17,8.0,1.0,-28.94566745,3,0,4.8,11.0,-0.3826834323650895,0
10418,10.1,41.0,70.0,1009.7,2010,3,3,19.0,4.599999999999998,6.0,0.0,0,68.0,-0.7071067811865477,167.9785841,0.38268343236509,4.0,-0.9238795325112866,-28.94566745,3,0,4.0,19.0,0.7071067811865474,0
10419,5.9,43.0,56.0,1012.0,2010,4,3,24.0,5.300000000000001,7.0,0.0,0,74.0,-0.7071067811865477,167.9785841,0.38268343236509,7.0,-0.9238795325112866,-28.94566745,3,0,6.8,20.0,0.7071067811865474,0
10420,9.5,41.0,50.0,1012.4,2010,5,3,24.0,4.900000000000002,2.0,0.0,0,61.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,7.0,24.0,0.38268343236509,0
10421,3.9,39.0,51.0,1012.7,2010,6,3,24.0,5.600000000000001,5.0,0.0,0,58.0,-0.7071067811865477,167.9785841,0.38268343236509,7.0,-0.9238795325112866,-28.94566745,3,0,9.2,17.0,0.7071067811865474,0
10422,9.2,44.0,65.0,1014.0,2010,7,3,28.0,5.699999999999999,3.0,0.2,0,71.0,0.0,167.9785841,0.7071067811865474,5.0,-0.7071067811865477,-28.94566745,3,0,6.8,26.0,1.0,1
10423,9.2,33.0,54.0,1016.6,2010,9,3,24.0,6.5,2.0,0.0,0,53.0,-0.9238795325112866,167.9785841,0.7071067811865474,3.0,-0.7071067811865477,-28.94566745,3,0,7.6,17.0,-1.8369701987210287e-16,0
10424,10.8,33.0,52.0,1017.6,2010,10,3,19.0,6.199999999999999,4.0,0.0,0,54.0,-0.9238795325112866,167.9785841,0.38268343236509,1.0,-0.9238795325112866,-28.94566745,3,0,8.0,13.0,-1.8369701987210287e-16,0
10425,10.0,35.0,54.0,1019.1,2010,11,3,22.0,6.600000000000001,3.0,0.0,0,59.0,-0.9238795325112866,167.9785841,-1.8369701987210287e-16,5.0,-1.0,-28.94566745,3,0,7.4,19.0,0.38268343236509,0
10426,7.0,52.0,63.0,1020.9,2010,12,3,28.0,5.399999999999999,7.0,0.2,0,88.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,7.8,19.0,0.7071067811865474,0
10427,7.3,52.0,53.0,1022.2,2010,13,3,28.0,6.0,2.0,0.2,0,58.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,9.0,26.0,0.9238795325112864,0
10428,2.5,48.0,60.0,1021.5,2010,14,3,28.0,5.5,7.0,0.2,0,60.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,9.0,24.0,0.9238795325112864,1
10429,6.3,35.0,55.0,1018.8,2010,15,3,20.0,6.5,6.0,1.4,0,80.0,-0.7071067811865477,167.9785841,1.0,5.0,0.0,-28.94566745,3,1,6.0,26.0,0.9238795325112864,1
10430,7.5,35.0,65.0,1015.3,2010,16,3,19.0,6.300000000000001,7.0,2.0,0,86.0,-0.7071067811865477,167.9785841,0.7071067811865474,6.0,-0.7071067811865477,-28.94566745,3,1,5.4,11.0,0.7071067811865474,1
10431,11.0,46.0,57.0,1016.4,2010,17,3,22.0,6.199999999999999,3.0,1.4,0,62.0,-0.9238795325112866,167.9785841,0.38268343236509,1.0,-0.9238795325112866,-28.94566745,3,1,5.2,28.0,0.7071067811865474,0
10432,10.6,41.0,56.0,1021.5,2010,18,3,24.0,5.5,2.0,0.0,0,65.0,-0.7071067811865477,167.9785841,0.38268343236509,4.0,-0.9238795325112866,-28.94566745,3,0,6.8,22.0,0.7071067811865474,0
10433,10.3,52.0,52.0,1023.6,2010,19,3,30.0,6.800000000000001,3.0,0.0,0,58.0,-0.3826834323650904,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,9.0,31.0,1.0,0
10434,8.1,41.0,46.0,1023.6,2010,20,3,28.0,5.800000000000001,1.0,0.0,0,49.0,0.0,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,9.8,30.0,0.9238795325112868,0
10435,8.4,41.0,47.0,1021.5,2010,21,3,24.0,6.100000000000001,3.0,0.0,0,48.0,0.3826834323650898,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,8.4,22.0,0.9238795325112868,0
10436,8.9,39.0,61.0,1018.7,2010,22,3,22.0,7.0,3.0,0.0,0,66.0,0.7071067811865476,167.9785841,0.9238795325112868,4.0,0.3826834323650898,-28.94566745,3,0,6.4,20.0,0.7071067811865476,0
10437,7.2,31.0,65.0,1017.0,2010,23,3,15.0,6.399999999999999,7.0,0.0,0,72.0,0.3826834323650898,167.9785841,0.7071067811865476,7.0,0.7071067811865476,-28.94566745,3,0,6.6,26.0,0.7071067811865476,0
10438,5.7,22.0,68.0,1015.7,2010,24,3,13.0,6.5,7.0,0.0,0,73.0,-0.7071067811865477,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,4.2,6.0,-0.3826834323650903,1
10439,8.1,37.0,61.0,1021.0,2010,26,3,19.0,5.699999999999999,1.0,0.4,0,72.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,6.8,20.0,0.7071067811865474,0
10440,3.3,37.0,56.0,1020.7,2010,27,3,24.0,5.599999999999998,7.0,0.2,0,74.0,0.0,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,6.2,15.0,1.0,0
10441,8.0,43.0,65.0,1018.9,2010,28,3,20.0,4.899999999999999,3.0,0.4,0,75.0,0.0,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,5.0,15.0,1.0,1
10442,10.1,50.0,65.0,1021.3,2010,30,3,30.0,5.300000000000001,7.0,0.2,0,65.0,0.0,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,4.6,31.0,1.0,0
10443,10.6,63.0,64.0,1020.0,2010,31,3,33.0,4.899999999999999,4.0,0.0,0,68.0,0.0,167.9785841,1.0,2.0,0.0,-28.94566745,3,0,6.8,35.0,1.0,1
10444,8.9,54.0,66.0,1015.8,2010,2,4,33.0,6.100000000000001,6.0,1.8,0,71.0,0.3826834323650898,167.9785841,1.0,6.0,0.0,-28.94566745,3,1,8.0,30.0,0.9238795325112868,0
10445,10.7,35.0,67.0,1011.7,2010,3,4,22.0,5.5,3.0,0.4,0,72.0,0.0,167.9785841,0.9238795325112864,5.0,-0.3826834323650904,-28.94566745,3,0,5.6,22.0,1.0,0
10446,10.8,30.0,59.0,1009.0,2010,4,4,20.0,5.5,1.0,0.0,0,70.0,-0.3826834323650896,167.9785841,-0.9238795325112868,2.0,-0.3826834323650896,-28.94566745,3,0,3.8,13.0,-0.7071067811865479,0
10447,7.2,43.0,93.0,1009.4,2010,5,4,19.0,3.3999999999999986,3.0,0.0,0,72.0,-0.9238795325112866,167.9785841,-0.7071067811865479,3.0,-0.7071067811865471,-28.94566745,3,0,4.6,11.0,-0.7071067811865479,1
10448,8.5,39.0,52.0,1019.6,2010,7,4,20.0,6.300000000000001,7.0,0.4,0,65.0,-0.9238795325112866,167.9785841,-1.8369701987210287e-16,6.0,-1.0,-28.94566745,3,0,6.0,17.0,0.38268343236509,0
10449,6.4,31.0,53.0,1018.0,2010,8,4,15.0,4.399999999999999,5.0,0.2,0,49.0,0.0,167.9785841,0.7071067811865474,2.0,-0.7071067811865477,-28.94566745,3,0,5.0,15.0,0.38268343236509,0
10450,4.7,52.0,64.0,1012.1,2010,9,4,30.0,5.399999999999999,7.0,0.2,0,58.0,0.7071067811865476,167.9785841,0.7071067811865476,5.0,0.7071067811865476,-28.94566745,3,0,5.0,28.0,0.9238795325112868,1
10451,8.3,54.0,68.0,1014.6,2010,11,4,33.0,5.899999999999999,6.0,0.2,0,73.0,0.0,167.9785841,1.0,3.0,0.0,-28.94566745,3,0,3.4,35.0,1.0,0
10452,6.2,48.0,70.0,1015.6,2010,12,4,30.0,4.300000000000001,7.0,0.2,0,78.0,0.3826834323650898,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,6.2,30.0,1.0,0
10453,3.0,35.0,78.0,1012.1,2010,13,4,13.0,3.8000000000000007,7.0,0.0,0,83.0,0.7071067811865476,167.9785841,0.3826834323650898,7.0,0.9238795325112868,-28.94566745,3,0,4.2,19.0,0.7071067811865476,1
10454,1.2,31.0,73.0,1014.5,2010,14,4,15.0,3.0,7.0,1.4,0,73.0,-0.7071067811865477,167.9785841,0.38268343236509,7.0,-0.9238795325112866,-28.94566745,3,1,2.0,20.0,0.38268343236509,0
10455,7.5,28.0,63.0,1015.1,2010,15,4,17.0,5.0,2.0,0.4,0,70.0,-0.7071067811865477,167.9785841,0.9238795325112864,7.0,-0.3826834323650904,-28.94566745,3,0,3.0,9.0,0.9238795325112864,1
10456,7.1,48.0,66.0,1022.3,2010,17,4,28.0,4.0,6.0,0.4,0,64.0,0.0,167.9785841,0.9238795325112864,2.0,-0.3826834323650904,-28.94566745,3,0,7.2,20.0,1.0,0
10457,8.6,44.0,58.0,1021.9,2010,18,4,24.0,4.400000000000002,5.0,0.4,0,54.0,-0.3826834323650904,167.9785841,0.9238795325112864,1.0,-0.3826834323650904,-28.94566745,3,0,4.2,24.0,0.9238795325112864,0
10458,8.7,43.0,54.0,1019.8,2010,19,4,19.0,3.700000000000003,3.0,0.0,0,65.0,-0.7071067811865477,167.9785841,0.9238795325112864,3.0,-0.3826834323650904,-28.94566745,3,0,5.8,20.0,1.0,0
10459,9.5,33.0,59.0,1019.9,2010,20,4,17.0,5.5,7.0,0.0,0,58.0,-0.7071067811865477,167.9785841,0.9238795325112864,2.0,-0.3826834323650904,-28.94566745,3,0,4.6,19.0,0.9238795325112864,1
10460,8.1,33.0,58.0,1021.8,2010,22,4,20.0,5.899999999999999,7.0,0.4,0,71.0,-0.7071067811865477,167.9785841,0.9238795325112864,6.0,-0.3826834323650904,-28.94566745,3,0,3.4,17.0,0.38268343236509,0
10461,5.6,30.0,72.0,1020.1,2010,23,4,11.0,4.5,7.0,0.4,0,67.0,-0.7071067811865477,167.9785841,0.7071067811865474,7.0,-0.7071067811865477,-28.94566745,3,0,4.2,11.0,0.7071067811865474,0
10462,8.2,43.0,67.0,1019.1,2010,24,4,26.0,7.0,4.0,0.6,0,70.0,0.0,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,3.2,20.0,1.0,0
10463,9.0,43.0,71.0,1018.6,2010,25,4,26.0,6.699999999999999,7.0,0.2,0,57.0,0.0,167.9785841,1.0,6.0,0.0,-28.94566745,3,0,3.6,22.0,1.0,1
10464,0.2,41.0,90.0,1015.4,2010,26,4,24.0,2.400000000000002,8.0,1.4,0,93.0,0.9238795325112868,167.9785841,0.7071067811865476,8.0,0.7071067811865476,-28.94566745,3,1,3.2,19.0,6.123233995736766e-17,1
10465,2.0,37.0,75.0,1020.8,2010,28,4,15.0,3.8000000000000007,7.0,0.0,0,75.0,0.3826834323650898,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,3.8,20.0,1.0,0
10466,7.0,24.0,76.0,1018.9,2010,29,4,15.0,4.699999999999999,6.0,0.8,0,85.0,0.7071067811865476,167.9785841,0.7071067811865476,7.0,0.7071067811865476,-28.94566745,3,0,4.6,9.0,0.9238795325112868,0
10467,6.8,24.0,76.0,1018.7,2010,30,4,13.0,5.600000000000001,6.0,0.0,0,81.0,-0.3826834323650896,167.9785841,-0.7071067811865475,7.0,0.7071067811865476,-28.94566745,3,0,0.6,7.0,-0.7071067811865479,0
10468,8.2,33.0,78.0,1020.5,2010,1,5,19.0,5.899999999999999,7.0,0.0,0,71.0,-0.7071067811865477,167.9785841,0.38268343236509,3.0,-0.9238795325112866,-28.94566745,3,0,2.4,17.0,0.38268343236509,0
10469,6.4,46.0,54.0,1023.6,2010,2,5,17.0,5.199999999999999,7.0,0.2,0,54.0,-0.3826834323650904,167.9785841,0.7071067811865474,6.0,-0.7071067811865477,-28.94566745,3,0,4.0,20.0,0.9238795325112864,0
10470,5.2,39.0,61.0,1024.4,2010,3,5,20.0,6.100000000000001,7.0,0.4,0,77.0,-0.3826834323650904,167.9785841,1.0,7.0,0.0,-28.94566745,3,0,4.6,26.0,0.9238795325112864,0
10471,4.2,50.0,65.0,1023.8,2010,4,5,28.0,5.800000000000001,7.0,0.2,0,67.0,0.0,167.9785841,0.9238795325112864,7.0,-0.3826834323650904,-28.94566745,3,0,4.8,17.0,1.0,0
10472,8.0,52.0,57.0,1022.1,2010,5,5,30.0,4.899999999999999,1.0,0.2,0,64.0,0.3826834323650898,167.9785841,0.9238795325112868,1.0,0.3826834323650898,-28.94566745,3,0,4.8,33.0,0.9238795325112868,0
10473,0.1,61.0,75.0,1017.6,2010,6,5,26.0,2.2,7.0,0.0,0,81.0,0.7071067811865476,167.9785841,0.9238795325112868,8.0,0.3826834323650898,-28.94566745,3,0,5.0,26.0,0.7071067811865476,1
10474,8.3,39.0,68.0,1008.8,2010,12,5,26.0,3.8000000000000007,6.0,0.6,0,80.0,-0.3826834323650896,167.9785841,-1.0,4.0,1.2246467991473532e-16,-28.94566745,3,0,3.6,20.0,-0.9238795325112868,0
10475,9.3,44.0,81.0,1010.2,2010,13,5,15.0,4.400000000000002,4.0,0.2,0,67.0,1.2246467991473532e-16,167.9785841,-0.7071067811865475,3.0,0.7071067811865476,-28.94566745,3,0,3.8,19.0,-0.9238795325112868,1
10476,10.0,37.0,67.0,1009.9,2010,17,5,15.0,6.800000000000001,3.0,2.0,0,66.0,-0.7071067811865471,167.9785841,-0.9238795325112868,1.0,-0.3826834323650896,-28.94566745,3,1,3.4,17.0,-0.9238795325112868,0
10477,10.1,30.0,54.0,1013.1,2010,18,5,19.0,6.100000000000001,1.0,0.0,0,58.0,0.3826834323650899,167.9785841,-0.9238795325112868,1.0,0.3826834323650899,-28.94566745,3,0,3.2,15.0,-1.0,1
10478,9.1,48.0,63.0,1014.4,2010,20,5,26.0,3.6000000000000014,4.0,0.6,0,81.0,-0.7071067811865471,167.9785841,-1.0,6.0,1.2246467991473532e-16,-28.94566745,3,0,2.0,20.0,-0.7071067811865479,0
